Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Compensation_Amount_Crore,RR_Amount_Crore,R&R_Progress_Percent,Legal_Disputes_Count,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Land_Acquisition_Ratio,Displacement_Ratio,Total_Compensation_Crore,Sanction_Date_Year,Sanction_Date_Month,3A_Notification_Date_Year,3A_Notification_Date_Month,3D_Notification_Date_Year,3D_Notification_Date_Month,Award_Date_Year,Award_Date_Month,Payment_Date_Year,Payment_Date_Month,Possession_Date_Year,Possession_Date_Month,State_Gujarat,State_Karnataka,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Rajasthan,State_Tamil Nadu,State_Uttar Pradesh,State_West Bengal,District_Ahmedabad,District_Ajmer,District_Alwar,District_Aurangabad,District_Bardhaman,District_Bengaluru Urban,District_Bhagalpur,District_Bhopal,District_Bhubaneswar,District_Chennai,District_Coimbatore,District_Cuttack,District_Gaya,District_Gorakhpur,District_Gwalior,District_Hooghly,District_Howrah,District_Indore,District_Jabalpur,District_Jaipur,District_Jodhpur,District_Kanpur Nagar,District_Kolkata,District_Kota,District_Lucknow,District_Madurai,District_Mangaluru,District_Muzaffarpur,District_Mysuru,District_Nagpur,District_Nashik,District_Patna,District_Prayagraj,District_Pune,District_Puri,District_Rajkot,District_Salem,District_Sambalpur,District_Surat,District_Thane,District_Ujjain,District_Vadodara,District_Varanasi,Project_Type_Irrigation,Project_Type_National Highway,Project_Type_Railway,Project_Type_Renewable Energy,Project_Type_Urban Development,Compensation_Status_Partially paid,Compensation_Status_Pending,Possession_Status_Pending,Possession_Status_Substantially complete
23.59,12.2,48,11,32.31,5.65,100.0,1,1522,61,1,0.5171682916490038,0.22916666666666666,37.96,2017,6,2019,6,2019,7,2022,4,2023,5,2024,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
24.21,13.99,56,3,19.89,3.37,77.2,1,1691,62,1,0.5778603882693102,0.05357142857142857,23.26,2017,8,2018,11,2018,5,2022,6,2023,12,2024,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
78.25,65.01,148,31,235.62,9.19,100.0,3,1958,53,0,0.8307987220447285,0.20945945945945946,244.81,2021,9,2023,5,2026,1,2026,3,2026,11,2029,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
145.98,99.51,311,52,475.07,11.22,96.0,8,1187,59,0,0.6816687217427045,0.16720257234726688,486.29,2021,8,2023,5,2024,5,2024,10,2025,8,2026,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9.8,3.69,18,4,35.64,0.53,98.1,0,2367,65,1,0.3765306122448979,0.2222222222222222,36.17,2016,9,2018,4,2019,8,2022,9,2023,12,2025,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
219.83,187.22,385,60,327.96,28.36,100.0,7,1605,53,0,0.8516580994404767,0.15584415584415584,356.32,2017,4,2018,4,2021,2,2022,3,2022,8,2023,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
13.75,11.56,18,2,15.88,1.44,100.0,1,2214,50,0,0.8407272727272728,0.1111111111111111,17.32,2023,11,2026,1,2026,6,2029,10,2030,2,2032,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.61,31.78,74,12,114.19,4.2,96.7,2,609,49,0,0.8924459421510812,0.16216216216216217,118.39,2021,3,2023,2,2024,8,2022,10,2023,5,2024,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49.94,32.58,85,16,132.32,6.86,100.0,0,617,57,0,0.6523828594313176,0.18823529411764706,139.18,2024,4,2025,7,2026,12,2025,2,2026,4,2027,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
345.36,213.41,591,117,1395.27,35.15,94.1,9,907,63,1,0.617934908501274,0.19796954314720813,1430.42,2018,7,2020,4,2018,12,2020,10,2021,4,2022,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
17.42,10.34,22,2,48.31,2.35,100.0,1,142,25,0,0.5935706084959815,0.09090909090909091,50.660000000000004,2021,9,2024,2,2023,1,2023,2,2024,7,2024,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4.97,4.14,6,0,12.16,0.69,96.8,0,325,34,0,0.8329979879275654,0.0,12.85,2024,1,2024,6,2026,8,2026,1,2026,9,2026,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
133.0,86.49,269,45,346.56,21.35,76.8,9,976,63,1,0.6503007518796992,0.16728624535315986,367.91,2017,1,2017,12,2020,8,2020,7,2021,6,2022,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
13.02,8.36,27,2,48.1,2.81,100.0,0,0,13,0,0.642089093701997,0.07407407407407407,50.910000000000004,2021,2,2023,1,2024,10,2022,6,2023,9,2023,11,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
20.87,13.4,39,8,18.11,4.11,100.0,1,1071,57,0,0.6420699568758984,0.20512820512820512,22.22,2018,3,2019,3,2019,10,2021,5,2022,7,2022,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
9.8,5.78,13,4,41.13,1.19,100.0,1,1212,58,0,0.5897959183673469,0.3076923076923077,42.32,2022,11,2023,8,2024,12,2027,5,2027,11,2028,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
20.93,10.17,37,3,72.05,1.45,100.0,1,1889,62,1,0.4859053989488772,0.08108108108108109,73.5,2020,6,2021,4,2023,1,2024,11,2026,3,2027,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
12.93,12.28,26,6,52.7,0.92,93.6,3,1324,49,0,0.9497293116782676,0.23076923076923078,53.620000000000005,2024,10,2026,1,2027,8,2028,1,2029,4,2030,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
58.94,47.38,82,14,256.42,9.18,100.0,0,2892,52,0,0.8038683406854429,0.17073170731707318,265.6,2021,4,2022,11,2025,1,2027,11,2029,5,2030,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
32.49,27.34,56,7,53.16,2.6,93.0,4,628,52,0,0.8414896891351185,0.125,55.76,2020,12,2022,12,2022,12,2022,3,2023,7,2025,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.16,10.31,23,2,44.57,1.03,100.0,1,2062,58,0,0.6800791556728233,0.08695652173913043,45.6,2020,6,2022,6,2022,7,2026,5,2026,12,2027,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
81.12,69.88,126,29,210.78,4.61,100.0,3,1144,50,0,0.8614398422090729,0.23015873015873015,215.39000000000001,2022,3,2023,11,2023,1,2026,4,2026,7,2028,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38.67,32.85,75,9,107.86,5.46,93.8,5,664,54,0,0.8494957331264547,0.12,113.32,2016,8,2017,5,2020,12,2017,10,2019,1,2019,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.73,2.52,14,4,4.61,1.23,100.0,2,193,34,0,0.5327695560253699,0.2857142857142857,5.84,2022,1,2023,6,2025,1,2022,12,2023,5,2025,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
75.17,35.0,125,23,314.34,10.95,95.5,6,1462,66,1,0.465611281096182,0.184,325.28999999999996,2018,2,2018,7,2020,8,2021,3,2021,7,2023,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
36.05,14.21,56,5,156.18,2.58,100.0,3,1187,66,1,0.39417475728155343,0.08928571428571429,158.76000000000002,2020,3,2021,3,2020,11,2023,6,2024,10,2025,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
120.39,82.19,207,46,401.5,6.1,100.0,3,254,32,0,0.6826978984965528,0.2222222222222222,407.6,2021,9,2023,5,2024,7,2023,12,2024,10,2024,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
33.92,26.57,69,14,59.55,3.52,98.1,0,1436,52,0,0.783313679245283,0.2028985507246377,63.07,2023,5,2024,8,2024,3,2029,1,2029,3,2029,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13.58,6.06,19,5,50.42,1.34,100.0,0,169,34,0,0.4462444771723122,0.2631578947368421,51.760000000000005,2021,8,2023,4,2023,11,2023,11,2023,12,2024,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
